행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금
전라남도 목포시 대성동,36010580,"1,167",4818,2430,48.02469136,24.22166874,0.0001,9,5,0,5,53,47,1,9,8,75,478,16,,16,6.660747303000304,0.4255089063088555,85.27397260273972,95.59644238073687,0.696524501,192.41870309794112,1.0084223434121786,0.141179128,,,,
전라남도 목포시 목원동,36010600,"2,429",6664,4054,59.91613222,36.44957983,0.0002,83,26,10,3,414,75,74,50,19,267,1415,27,,27,7.212688754169767,0.7724957986741503,44.73249908643167,25.800260445074706,1.0577503746329493,202.1720969,8.418925745074928,0.7577033170567435,,9.090909090909092,1.3636363636363635,136.36363636363637
전라남도 목포시 동명동,36010620,"1,517",4790,2761,54.94386092,31.67014614,0.0002,20,1,2,5,167,69,11,22,5,107,924,21,,21,11.761083870201428,0.6847650895533925,88.43523445088306,,,,4.520386945122502,0.4339571467317602,,6.25,0.625,
전라남도 목포시 삼학동,36010630,"1,080",5722,2702,39.9703923,18.8745194,0.0001,26,1,0,4,138,60,0,13,12,94,838,23,,23,6.274773993159871,0.3769726479477731,64.51485675690333,15.78004579811909,0.856242925,93.55865613896404,7.830750789965806,0.2432248263482294,85.23318007485791,16.982734220209455,0.6368525332578545,
전라남도 목포시 만호동,36010640,"1,066",2448,1609,66.25233064,43.54575163,0.0001,18,5,2,4,157,22,52,26,7,206,1151,23,,23,10.28806584,1.3717421124828533,,16.670834375260483,0.6668333750104193,98.35792281403684,,,,,,
전라남도 목포시 유달동,36010650,"1,704",3930,2561,66.53650918,43.35877863,0.0002,15,4,0,2,63,10,21,5,6,122,924,52,,52,10.712128999100605,0.6927277399460362,50.45408678102927,,,,,,113.14202421684092,6.592230944460036,0.9719780649337484,37.071653946330166
전라남도 목포시 죽교동,36010670,"1,089",2787,1709,63.72147455,39.07427341,0.0001,9,6,0,2,62,35,12,5,12,69,1041,14,,14,10.205403785749915,0.8231489020840714,44.11335077744837,,,,39.98667110963012,0.6664445184938353,,6.857142857142857,0.8,
전라남도 목포시 북항동,36010680,"1,830",8740,4263,42.92751583,20.9382151,0.0002,13,7,1,8,127,78,7,12,26,193,1407,10,,10,12.565977419826751,0.9760252121543196,71.16415702274729,20.01878831582707,0.6577547841557638,122.10528502105056,12.183263968467148,0.8824755656157619,,,,
전라남도 목포시 용해동,36010690,"3,003",16472,7530,39.88047809,18.23093735,0.0003,9,17,6,14,88,82,0,19,26,150,1300,31,,31,7.865478744342419,0.881441463,92.63878620020458,41.50685735,0.3743640454355093,179.3569249915085,58.83058908,2.1179012069683654,424.7899527603087,,,
전라남도 목포시 이로동,36010700,"1,322",10309,4312,30.65862709,12.82374624,0.0001,14,8,2,4,77,34,2,6,14,58,1288,26,,26,11.908336908336908,0.7026669526669527,27.77359812542976,16.178506257482148,0.9673297907989996,124.5629824950434,24.78479177044247,0.8447996721898701,107.15910402530648,,,
전라남도 목포시 상동,36010710,"3,902",21110,9723,40.13164661,18.48413074,0.0004,63,57,20,32,381,195,33,45,67,469,2492,40,,40,7.389484024346472,0.7556333718741849,105.8776025277148,15.963245228290477,0.8479328982452868,154.7556235,38.17493890059957,0.5663501105926863,145.5046179104635,,,
전라남도 목포시 하당동,36010720,"4,331",14096,7665,56.50358774,30.72502838,0.0004,50,23,17,17,199,98,16,35,38,229,1887,27,,27,6.357238430437623,0.8965138618486381,88.23949392876906,24.168347948170776,0.938678552,199.8815723676594,35.23852491281916,0.4680340039800518,99.11835636,10.010475887903452,0.956315726,108.25951055625475
전라남도 목포시 신흥동,36010730,"2,966",16101,7454,39.79071639,18.42121607,0.0003,69,31,9,27,373,202,42,37,102,638,2745,34,,34,12.427828748628643,0.8001938541341944,94.45618330308336,38.69705700367004,0.825507969,240.7492906344059,6.252605252188412,0.937890788,,29.008427522848837,0.8487242084896987,79.15738116880873
전라남도 목포시 삼향동,36010740,"1,059",4496,2274,46.56992084,23.55427046,0.0001,14,5,3,8,84,23,0,11,5,36,1308,47,,47,13.613674179397972,0.9075782786265316,,47.420841883455445,0.4785135748117456,107.61949785054657,,,,,,
전라남도 목포시 옥암동,36010750,"1,416",10937,4553,31.10037338,12.94687757,0.0001,18,24,6,27,163,106,2,20,10,113,1789,27,,27,8.545492674,0.9541422678684044,117.12018046070176,22.90519624623313,0.8381380912994076,178.90557325519583,11.916984657300295,1.2431176347962576,130.98464317976513,5.120459658017947,0.8515165882427884,87.06467661691542
전라남도 목포시 부흥동,36010760,"1,963",8191,4127,47.56481706,23.9653278,0.0002,27,14,3,9,110,102,19,21,28,326,1999,18,,18,6.406329760081674,0.6689921161590381,,71.27084732487623,0.361431336,111.90605715815867,14.33349259436216,1.5766841853798377,175.2328307128382,,,
전라남도 목포시 부주동,36010770,"3,414",22696,9524,35.84628307,15.0422982,0.0003,100,52,4,37,109,85,2,12,24,201,2016,36,,36,13.433598700310831,1.054222894394554,166.40062118806674,40.31290406089566,0.2822805387777322,41.40724946695096,,,,12.77139208173691,1.5325670498084292,
전라남도 여수시 돌산읍,36020110,3230,12332,6635,48.68123587,26.19202076,0.0003,25,10,0,11,213,35,283,30,19,334,2912,330,,330,10.899839144009473,1.142021650786157,88.41459221960581,11.080332409972298,0.7310674346685427,113.29398765731534,26.194799520771785,0.8458932260002628,90.07386056566384,,,
전라남도 여수시 소라면,36020310,"3,469",21844,9617,36.07153998,15.88079106,0.0003,26,23,5,22,140,73,50,37,25,292,994,216,,216,12.313548727334837,0.9212479640305687,165.11307560244347,79.01211579884291,0.3770329436938353,226.7288995344668,,,,13.536567589730613,1.6002030839068615,395.6834532374101
전라남도 여수시 율촌면,36020320,"1,553",5879,3191,48.66812911,26.41605715,0.0002,14,2,1,2,85,24,11,18,7,72,591,257,,257,4.488934775777707,0.2468914126677739,141.02564102564102,8.369013226388503,0.8369013226388503,119.92795953414723,,,,,,
전라남도 여수시 화양면,36020330,"1,750",6140,3434,50.96097845,28.50162866,0.0002,5,6,1,3,47,8,97,11,7,57,671,249,,249,,,,,,,,,,,,
전라남도 여수시 남면,36020340,"1,008",2698,1719,58.63874346,37.36100815,0.0001,3,1,0,1,28,7,86,2,7,36,625,77,,77,,,,,,,,,,,,
전라남도 여수시 화정면,36020350,721,2059,1284,56.15264798,35.01699854,0.0001,0,0,0,0,29,0,58,0,1,30,361,59,,59,50.96262740656852,3.680634201585504,,,,,,,,,,
전라남도 여수시 삼산면,36020360,744,1988,1241,59.95165189,37.42454728,0.0001,0,0,0,0,41,3,36,1,9,50,540,42,,42,,,73.01587301587301,,,,,,,,,
전라남도 여수시 동문동,36020510,"1,287",4163,2355,54.64968153,30.91520538,0.0001,15,3,1,7,61,33,39,15,7,157,1771,30,,30,7.045524701177183,0.9583614024480198,,79.22866977,0.317784842,,129.5447538261043,0.3454526768696115,,,,
전라남도 여수시 한려동,36020520,956,2760,1635,58.47094801,34.63768116,0.0001,8,4,0,4,74,31,61,13,5,137,1752,34,,34,6.470295984399647,1.1202506489796429,39.271390374331546,74.46654819375269,0.7322454281877889,476.4008792942931,,,,,,
전라남도 여수시 중앙동,36020530,"1,103",3873,2152,51.25464684,28.47921508,0.0001,38,6,3,3,427,66,42,11,17,370,2515,38,,38,13.791252624615574,0.5261677118153169,199.7710531554848,9.627632453147736,0.8889153094847696,175.48229557716405,,,,,,
전라남도 여수시 충무동,36020540,"1,174",3563,2092,56.11854685,32.94976144,0.0001,8,4,4,1,160,50,14,15,7,106,1947,26,,26,25.22807988428177,0.6560655960574058,93.34281555449472,18.99887689722685,2.4981001664469877,495.9113597,,,70.65205254996867,,,
전라남도 여수시 광림동,36020550,"1,559",5521,3072,50.74869792,28.23763811,0.0002,14,5,1,3,85,53,15,17,9,70,1898,40,,40,14.01282471971606,1.1489600695979951,251.79856115107916,6.260178673971777,0.6916529905035652,96.08335757761046,,,,,,
전라남도 여수시 서강동,36020560,"1,032",3809,2085,49.49640288,27.09372539,0.0001,10,3,7,3,201,44,5,10,1,118,2094,21,,21,13.80461893,0.905726519,90.40308682481036,68.56011566828649,0.4474836493484642,125.0625312656328,,,,,,
전라남도 여수시 대교동,36020570,"1,521",4739,2761,55.08873597,32.09537877,0.0002,12,2,5,5,143,73,43,20,18,339,2394,24,,24,8.036056671968911,0.7295223050483488,86.76579324992257,,,,12.00912693647172,0.7805932508706618,227.08648045575265,,,
전라남도 여수시 국동,36020580,"2,041",10410,5101,40.0117624,19.60614793,0.0002,11,11,1,13,124,67,10,10,6,125,2172,34,,34,17.253155883057836,1.023801718381889,104.61891269409504,10.286269348127998,0.7666895647999595,139.86252354612705,8.983741263932494,0.8976632734687193,107.40735177034357,,,
전라남도 여수시 월호동,36020590,972,7187,3146,30.89637635,13.52441909,0.0001,4,6,1,1,50,29,7,7,10,53,2031,38,,38,13.24835350659536,1.4675552717397469,150.23111945869863,8.519338899301415,0.7454421536888738,127.79008348952122,,,,,,
전라남도 여수시 여서동,36020600,"2,828",16493,7630,37.06422018,17.14666828,0.0003,25,28,16,11,170,124,9,26,59,415,2795,21,,21,6.039288100843682,1.2258644501731455,183.4948366184669,72.90736997,0.3344571921693645,111.65227696560436,5.126548858573897,1.537964657572169,,,,
전라남도 여수시 문수동,36020610,"3,936",19274,9042,43.53019244,20.42129293,0.0004,29,34,5,9,195,131,7,22,41,465,2906,20,,20,15.525276808024133,1.1046757530873197,131.43182628515268,105.75230690570604,0.1960938408601402,117.43276696476777,9.577443206,1.4845036968930774,,,,
전라남도 여수시 미평동,36020620,"3,026",11289,5916,51.14942529,26.80485428,0.0003,18,4,4,2,122,87,5,9,22,188,2493,34,,34,5.207797989163007,1.182770429,146.12862286534897,12.44296282602829,0.8573800818622846,145.80836326395882,7.1128715239614735,1.4839061533393327,175.7307061,,,
전라남도 여수시 둔덕동,36020630,"1,297",9571,4101,31.62643258,13.55135305,0.0001,21,7,2,6,67,55,3,7,5,41,2317,41,,41,3.061224489795918,1.0054945054945057,,25.868020156329507,0.6325432551734809,136.79866634446034,65.03272272696104,1.033895289916627,298.4538000088142,,,
전라남도 여수시 만덕동,36020640,"1,590",10240,4520,35.17699115,15.52734375,0.0002,17,18,0,12,58,24,35,18,10,127,2382,76,,76,10.996440242304198,1.2986878024763158,156.25389474124458,30.60605601862488,1.1722691747923568,237.71021141340853,18.40637097094639,0.5136745626075611,126.42201258119816,26.43931609683744,1.5407137727666322,294.8137163757644
전라남도 여수시 쌍봉동,36020650,"5,125",31785,13888,36.90236175,16.12395784,0.0005,176,88,31,56,489,280,63,55,113,1077,4658,98,,98,10.15941685794633,1.0652454307579922,127.7372175,26.562871372793698,1.1170108147224864,201.17130767681832,55.70401748242139,1.3880633673780094,269.5136418023604,46.80507761712569,1.6335996489820883,434.3873395917375
전라남도 여수시 시전동,36020660,"4,602",43294,16822,27.35703246,10.62964845,0.0005,118,93,12,60,559,333,6,62,81,561,4164,113,,113,13.481258713348618,1.0170052086878434,141.06042806562118,96.31331729,0.4611418390765391,213.4118077,59.85831174604741,1.3218579687173602,403.46536229069307,20.81559737732475,1.4242388650489517,362.8316208027403
전라남도 여수시 여천동,36020670,"5,207",19801,10353,50.2946006,26.29665168,0.0005,79,41,9,36,294,215,18,76,62,512,3666,79,,79,8.184666939434988,1.2503263271701062,141.26659635332118,30.500031264375085,0.3964813160011313,149.1894272922309,15.408704735498548,1.2290235080494851,128.96857087166626,6.191950464396285,1.547987616099071,205.05809979494188
전라남도 여수시 주삼동,36020680,975,7776,3138,31.0707457,12.53858025,0.0001,42,11,3,5,76,47,1,53,9,87,2696,64,,64,7.874923956096276,1.4768206322406177,,13.714418870454637,0.7546207385951906,141.48808945513454,22.503503905175123,1.595680614886482,331.6518163395949,,,
전라남도 여수시 삼일동,36020690,695,2093,1223,56.82747343,33.20592451,0.0001,9,1,0,0,66,25,13,58,2,79,2335,134,,134,20.242914979757085,0.4048582995951417,48.03493449781659,,,,,,,,,
전라남도 여수시 묘도동,36020700,260,1115,580,44.82758621,23.31838565,0,2,0,0,0,15,1,2,3,1,7,1895,33,,33,,,,,,,,,,,,
전라남도 순천시 승주읍,36030110,850,2503,1504,56.51595745,33.9592489,0.0001,2,3,0,0,26,9,8,1,3,44,765,127,,127,,,27.77777777777778,,,,,,,,,
전라남도 순천시 주암면,36030310,"1,048",2929,1825,57.42465753,35.78012974,0.0001,8,2,0,0,46,15,5,6,5,48,1720,109,,109,7.923930269,2.9054410987849977,,,,,,,,,,
전라남도 순천시 송광면,36030320,511,1407,848,60.25943396,36.31840796,0.0001,0,3,0,0,26,3,12,0,2,23,1308,52,,52,,,,,,,,,,,,
전라남도 순천시 외서면,36030330,312,791,513,60.81871345,39.4437421,0,1,0,0,0,4,0,0,0,0,4,676,22,,22,,,,,,,,,,,,
전라남도 순천시 낙안면,36030340,863,2960,1687,51.15589804,29.15540541,0.0001,2,10,3,0,37,7,66,5,4,36,2010,110,,110,,,,,,,,,,,,
전라남도 순천시 별량면,36030350,"1,447",5276,2933,49.33515172,27.42608036,0.0001,8,4,2,2,69,14,14,10,6,50,2249,195,,195,15.777700831893238,0.5825136715877057,242.46257642842085,,,,,,,,,
전라남도 순천시 상사면,36030360,718,2809,1513,47.45538665,25.56069776,0.0001,7,3,1,0,27,2,12,7,2,44,2075,115,,115,,,164.74909123761546,,,,,,,,,
전라남도 순천시 해룡면,36030370,"6,404",56208,22021,29.08133146,11.39339596,0.0006,93,102,24,78,475,302,19,58,84,644,4079,401,,401,12.85585149353684,1.3562578140040285,180.9938893263144,57.29890828896136,0.7377261001830412,191.0859939394494,,,,,,
전라남도 순천시 서면,36030380,"3,123",15432,7390,42.25981055,20.23716952,0.0003,23,9,0,5,132,58,7,27,16,117,2516,283,,283,5.177591384487936,0.5695350522936731,,33.79338114409399,0.4726945287664656,198.5901919791266,,,,,,
전라남도 순천시 황전면,36030390,901,2742,1665,54.11411411,32.85922684,0.0001,3,2,0,2,24,10,2,3,1,42,2256,131,,131,,,,,,,,,,,,
전라남도 순천시 월등면,36030400,560,1675,1012,55.33596838,33.43283582,0.0001,1,0,0,0,16,3,5,2,1,9,1842,56,,56,,,75.23148148148148,,,,,,,,,
전라남도 순천시 향동,36030510,888,3280,1769,50.19785189,27.07317073,0.0001,24,22,1,1,93,20,4,9,0,93,381,88,,88,20.56108217439965,0.479503513,100.1903616872057,,,,,,,,,
전라남도 순천시 매곡동,36030540,"1,707",6472,3399,50.22065313,26.37515451,0.0002,24,5,5,11,114,47,1,12,10,94,578,39,,39,7.122840845698138,1.1808680803274247,103.25483760501486,9.923019112662915,0.8284395301110914,157.10812038617937,0.8080808080808081,1.0101010101010102,89.33772076107616,,,
전라남도 순천시 삼산동,36030550,"4,737",29210,13002,36.43285648,16.21704896,0.0005,55,44,6,44,184,137,6,28,48,328,1181,191,,191,12.128508796201134,1.1907889546125805,157.05976211390043,29.209379423668636,0.5495727919531971,212.13950399941612,31.890506805377672,1.2203098139964053,171.10464387431114,5.416331635843831,0.7655454301795765,
전라남도 순천시 조곡동,36030560,"1,243",7227,3297,37.70094025,17.19939117,0.0001,15,1,3,3,75,26,41,15,13,148,696,53,,53,19.22629676473804,0.6852749430201257,88.35533092,,,,50.40322580645161,0.5544354838709677,122.1548140658353,8.709467079819731,0.9697298722974242,
전라남도 순천시 덕연동,36030570,"5,846",41170,17627,33.16503092,14.19965995,0.0006,176,87,21,67,743,399,38,98,161,889,3094,155,,155,10.220166983372174,0.968950646,120.26578407172714,65.17932113298609,0.4763184350431292,133.92611295484005,,,112.6673742259447,,,
전라남도 순천시 풍덕동,36030580,"1,697",7011,3639,46.63369057,24.204821,0.0002,33,19,4,19,222,105,31,33,30,205,1178,37,,37,14.11576656690379,0.9283260550302564,127.0533763,21.10984554462985,1.5919579298802105,196.6198431279211,52.387021080826585,0.4230191682729414,72.02535292422932,12.412081092263136,1.448076127430699,
전라남도 순천시 남제동,36030590,"2,074",7948,4222,49.12363809,26.094615,0.0002,33,7,2,19,154,100,1,30,12,169,1065,41,,41,8.749226160522419,0.6255190032845985,82.90951946851568,16.666666666666668,0.4166666666666667,84.85762776,23.773395447453098,0.6790232330697963,90.16914557440629,6.613756613756614,1.6534391534391537,
전라남도 순천시 저전동,36030600,635,2608,1367,46.45208486,24.34815951,0.0001,15,9,1,4,67,21,3,13,2,49,796,21,,21,5.959703467111045,0.6263076663956344,,,,,,,,,,
전라남도 순천시 장천동,36030610,865,1940,1282,67.47269891,44.58762887,0.0001,82,17,2,17,218,61,28,45,14,203,1356,33,,33,16.58971759541455,1.2043062411311514,33.45817728,,,,32.38468485055718,0.8794287066992819,,,,
전라남도 순천시 중앙동,36030620,818,2658,1498,54.60614152,30.77501881,0.0001,27,12,4,3,380,77,13,14,19,152,1435,26,,26,7.603513111704834,0.9100206194082971,67.18346253229974,,,,59.87552743272632,0.755680436,163.95774101309578,6.889014361518392,1.1200849084111966,99.59066013
전라남도 순천시 도사동,36030630,"2,946",17382,7731,38.10632518,16.94856748,0.0003,31,31,3,12,146,76,81,23,28,268,1510,170,,170,19.326613312843943,0.9448730757865206,141.58108416290364,37.72033426600932,0.9782802407751688,236.09681347329047,13.633689137604923,1.0886641495666738,,,,
전라남도 순천시 왕조1동,36030660,"6,910",38878,17344,39.84086716,17.77354802,0.0007,164,101,51,102,512,310,13,51,104,764,3188,131,,131,15.215891157825146,1.1234369933850077,156.02414465457963,20.630886651563653,0.9461737133875172,161.49507111264606,14.526670785075302,1.7283745149227492,424.0095740477532,89.51614812103072,1.211702382843962,218.87646966007517
전라남도 순천시 왕조2동,36030670,"2,335",17621,7324,31.88148553,13.25123432,0.0002,52,45,12,27,178,159,11,26,46,329,1967,47,,47,,,,51.31179840198211,0.5890265419046101,145.58157484485153,,,151.5304591683658,8.845643521,1.1126672891378773,220.45855379188717
전라남도 나주시 남평읍,36040110,"2,751",11817,5953,46.21199395,23.28002031,0.0003,30,20,6,30,126,65,10,20,16,186,2761,156,,156,14.783179268718758,1.035345106839262,83.33333333333334,23.402029908356862,0.8445727901175586,180.37574319457448,34.62149286681546,0.514626868,134.3050083794135,,,
전라남도 나주시 세지면,36040310,879,2418,1502,58.52197071,36.35235732,0.0001,5,0,1,1,36,11,0,4,2,26,480,77,,77,,,,,,,,,,,,
전라남도 나주시 왕곡면,36040320,882,2696,1594,55.33249686,32.71513353,0.0001,5,1,1,4,27,16,1,8,2,27,651,112,,112,,,66.66666666666667,,,,,,,,,
전라남도 나주시 반남면,36040330,501,1295,836,59.92822967,38.68725869,0.0001,0,0,0,0,5,1,1,3,1,6,431,73,,73,,,,,,,,,,,,
전라남도 나주시 공산면,36040340,768,2172,1324,58.0060423,35.35911602,0.0001,5,2,0,0,17,5,1,1,1,23,648,87,,87,12.903225806451612,0.1935483870967742,,,,,,,,,,
전라남도 나주시 동강면,36040350,838,2303,1430,58.6013986,36.38732089,0.0001,5,3,0,0,13,6,1,3,2,12,712,131,,131,,,,,,,,,,,,
전라남도 나주시 다시면,36040360,"1,282",3388,2120,60.47169811,37.83943329,0.0001,4,7,0,1,33,13,9,1,7,40,903,133,,133,,,,,,,,,,,,
전라남도 나주시 문평면,36040370,713,1816,1178,60.52631579,39.26211454,0.0001,3,1,1,0,21,10,1,5,2,11,891,90,,90,,,,,,,,,,,,
전라남도 나주시 노안면,36040380,"1,438",4308,2532,56.79304897,33.37975859,0.0001,14,2,0,6,47,8,5,11,3,26,1036,158,,158,,,,,,,,,,,,
전라남도 나주시 금천면,36040390,"1,706",6751,3564,47.86756453,25.27033032,0.0002,11,4,2,11,63,20,4,12,4,30,1195,86,,86,7.966435890623617,1.1156271325946416,108.73201739712276,39.78738926037423,0.8712553968750312,218.68737138550816,26.938042502244837,0.4190362167015863,,,,
전라남도 나주시 산포면,36040400,"1,073",3153,1892,56.71247357,34.03108151,0.0001,23,7,1,17,51,21,4,24,4,36,1288,99,,99,7.142857142857143,1.0714285714285714,,,,,,,,,,
전라남도 나주시 다도면,36040410,618,1778,1006,61.43141153,34.75815523,0.0001,5,1,0,1,12,1,10,0,0,12,885,109,,109,,,,,,,,,,,,
전라남도 나주시 봉황면,36040420,"1,503",3928,2486,60.45856798,38.26374745,0.0002,4,2,0,7,25,9,2,7,1,23,1207,107,,107,,,104.65116279069768,,,,,,,,,
전라남도 나주시 송월동,36040510,"2,173",7902,4144,52.43725869,27.49936725,0.0002,47,3,1,14,51,36,16,14,7,125,1905,58,,58,16.259877086690295,1.524127109018074,199.28267555756375,44.58071305601447,0.4907212338052264,122.61127894108016,,,,,,
전라남도 나주시 영강동,36040520,895,2598,1509,59.31080186,34.4495766,0.0001,10,2,1,1,26,14,3,4,4,28,1739,42,,42,8.978675645342312,0.3367003367003367,40.32258064516129,61.25528062764032,0.1609334138000402,75.10220656133035,,,,,,
전라남도 나주시 금남동,36040540,"1,391",4543,2525,55.08910891,30.61853401,0.0001,25,14,2,3,108,33,11,29,4,144,2125,57,,57,9.902545386932356,1.0155746845793476,63.93308853529172,10.433822785804503,0.621892333,94.50754789527824,13.681080015902308,1.3269606920411496,,20.669606,1.013785050050987,
전라남도 나주시 성북동,36040550,"1,889",8426,4075,46.35582822,22.41870401,0.0002,25,15,11,9,237,83,13,37,30,229,2501,127,,127,7.236833779855271,0.898530339,47.61904761904762,83.55550735,0.6483683823417733,149.08615424621908,11.37656427758817,1.706484641638225,,,,
전라남도 나주시 영산동,36040580,"1,184",2889,1854,63.86192017,40.98303911,0.0001,1,2,0,1,31,12,5,4,4,33,1984,43,,43,,,,9.063345441459775,0.6482964541588037,69.25558248729601,,,,,,
전라남도 나주시 이창동,36040600,"1,244",3293,2037,61.07020128,37.77710295,0.0001,20,3,1,6,132,59,5,14,9,105,2482,77,,77,,,56.15874204417821,55.838861423872494,0.4292186622049096,,17.750767175502897,1.105303679838349,125.32758583103237,20.512820512820515,0.717948718,
